customer_id,first_name,email,country,signup_date,segment,loyalty_points
C13211,Hannah,hannah_13211@outlook.com,uk,17 Jan 2024,Business,1291.0
C13212,James,james_13212@yahoo.co.uk,uk,2024-06-08,nan,3258.0
C13213,Ava,ava_13213@outlook.com,spain,24/05/2023,Consumer,4139.0
C13214,Piotr,piotr13214@gmail.com,Poland,02-27-2024,Consumer,2393.0
C13215,Liam,liam13215@outlook.com,Germany,25 Feb 2023,consumer,4570.0
C13216,Ava,ava13216@outlook.com,U.K.,2024-04-02,Business,981.0
C13217,Emma,emma.13217@yahoo.co.uk,spain,28/05/2023,consumer,4808.0
C13218,Hannah,hannah.13218@aurora-test.com,uk,10-26-2024,Consumer,1609.0
C13219,Sofia,sofia13219@yahoo.co.uk,uk,10 Feb 2023,Consumer,1514.0
C13220,Mia,mia.13220@aurora-test.com,spain,2024-04-22,Consumer,4897.0
C13221,Piotr,piotr13221@outlook.com,Spain,12/04/2023,Consumer,2279.0
C13222,Lucas,lucas.13222@outlook.com,United Kingdom,05-17-2024,Consumer,3737.0
C13223,Hannah,hannah.13223@outlook.com,U.K.,27 Dec 2023,Business,4012.0
C13224,Olivia,olivia.13224@aurora-test.com,U.K.,2024-12-08,Consumer,2241.0
C13225,Emma,emma_13225@aurora-test.com,Italy,21/04/2024,Business,1589.0
C13226,Piotr,piotr_13226@aurora-test.com,spain,09-29-2023,Pro Athlete,2456.0
C13227,Elena,elena13227@gmail.com,Italy,05 Mar 2023,Business,1925.0
C13228,Leon,leon13228@aurora-test.com,uk,2024-03-11,Business,2082.0
C13229,Ava,ava13229@aurora-test.com,Ireland,19/11/2023,Consumer,1186.0
C13230,Liam,liam13230@gmail.com,U.K.,02-08-2023,consumer,4574.0
C13231,Marco,marco.13231@gmail.com,Poland,29 Feb 2024,Consumer,2861.0
C13232,Hannah,hannah.13232@outlook.com,Ireland,2023-06-03,Consumer,3982.0
C13233,Emma,emma.13233@yahoo.co.uk,France,21/06/2023,consumer,3296.0
C13234,,mia.13234@aurora-test.com,Netherlands,01-07-2023,Consumer,1764.0
C13235,Mia,mia13235@outlook.com,Italy,29 Sep 2023,Consumer,1592.0
C13236,Sofia,sofia_13236@yahoo.co.uk,Netherlands,2023-06-09,Business,4911.0
C13237,Elena,elena.13237@yahoo.co.uk,United Kingdom,22/02/2023,Consumer,121.0
C13238,Olivia,olivia13238@gmail.com,uk,11-14-2023,Consumer,1474.0
C13239,Emma,emma_13239@yahoo.co.uk,Ireland,10 Jun 2023,Consumer,3679.0
C13240,Olivia,olivia13240@outlook.com,Netherlands,2023-04-09,Consumer,2729.0
C13241,Leon,leon.13241@yahoo.co.uk,spain,08/12/2023,consumer,3082.0
C13242,Leon,leon_13242@gmail.com,Germany,02-16-2023,consumer,107.0
C13243,Piotr,piotr.13243@aurora-test.com,France,25 Dec 2024,Consumer,1094.0
C13244,Lucas,lucas13244@outlook.com,germany,2023-12-11,Business,2997.0
C13245,Liam,liam_13245@aurora-test.com,France,29/12/2024,nan,1573.0
C13246,Sofia,sofia_13246@aurora-test.com,spain,10-06-2024,consumer,2352.0
C13247,Olivia,olivia.13247@outlook.com,Netherlands,17 Dec 2024,consumer,4785.0
C13248,Leon,leon_13248@aurora-test.com,germany,2024-02-01,Business,3190.0
C13249,Leon,leon.13249@gmail.com,Ireland,06/11/2023,Pro Athlete,3151.0
C13250,Elena,elena.13250@outlook.com,uk,06-10-2024,Pro Athlete,982.0
C13251,Noah,noah_13251@gmail.com,Netherlands,28 Feb 2023,Consumer,2977.0
C13252,Noah,noah13252@outlook.com,Italy,2024-09-06,Consumer,4800.0
C13253,James,james.13253@aurora-test.com,Spain,25/08/2023,Consumer,3198.0
C13254,Ava,ava.13254@outlook.com,germany,01-06-2023,Business,3925.0
C13255,Sofia,sofia_13255@yahoo.co.uk,germany,23 Jun 2023,Consumer,4772.0
C13256,Hannah,hannah.13256@aurora-test.com,germany,2023-06-27,Pro Athlete,4506.0
C13257,Hannah,hannah13257@yahoo.co.uk,Poland,11/01/2023,Consumer,1699.0
C13258,Olivia,olivia13258@gmail.com,United Kingdom,05-03-2024,Business,1477.0
C13259,Emma,emma_13259@gmail.com,spain,11 Mar 2023,Consumer,1404.0
C13260,,lucas13260@aurora-test.com,Poland,2024-09-10,Consumer,3851.0
C13261,Noah,noah.13261@aurora-test.com,Spain,28/11/2023,Consumer,1883.0
C13262,James,james.13262@yahoo.co.uk,spain,06-09-2024,Business,4112.0
C13263,Marco,marco.13263@aurora-test.com,spain,06 Sep 2023,Consumer,4004.0
C13264,Hannah,hannah_13264@outlook.com,Spain,2023-04-07,Consumer,3329.0
C13265,Lucas,lucas_13265@aurora-test.com,spain,12/05/2023,Business,604.0
C13266,Noah,noah13266@aurora-test.com,Ireland,04-17-2024,Pro Athlete,3559.0
C13267,Marco,marco_13267@yahoo.co.uk,Italy,07 Jun 2024,Business,1034.0
C13268,,james13268@aurora-test.com,Ireland,2023-07-15,Business,2763.0
C13269,Sofia,sofia.13269@aurora-test.com,Spain,19/09/2023,Consumer,1141.0
C13270,Marco,marco_13270@yahoo.co.uk,Netherlands,11-21-2024,Pro Athlete,310.0
C13271,Piotr,piotr13271@gmail.com,Ireland,14 Sep 2024,Consumer,3181.0
C13272,Emma,emma_13272@gmail.com,U.K.,2023-10-29,Pro Athlete,2256.0
C13273,Leon  ,leon.13273@yahoo.co.uk,Ireland,26/06/2023,Business,3207.0
C13274,Liam,liam.13274@aurora-test.com,Italy,08-09-2023,Consumer,2452.0
C13275,,olivia13275@outlook.com,France,29 Jan 2024,Consumer,1859.0
C13276,Noah,noah_13276@yahoo.co.uk,Netherlands,2024-02-19,Business,77.0
C13277,Elena,elena.13277@yahoo.co.uk,U.K.,15/05/2023,Business,1380.0
C13278,Leon,leon13278@yahoo.co.uk,Italy,02-18-2023,Business,4402.0
C13279,Sofia,sofia_13279@yahoo.co.uk,Spain,29 Dec 2023,nan,3773.0
C13280,,emma13280@outlook.com,Ireland,2024-08-05,consumer,2319.0
C13281,Olivia,olivia13281@gmail.com,spain,22/04/2023,Consumer,158.0
C13282,Emma,emma13282@outlook.com,Spain,10-26-2023,consumer,4924.0
C13283,Liam,liam_13283@aurora-test.com,Spain,29 Apr 2023,Consumer,3693.0
C13284,Liam,,Spain,2023-06-27,consumer,110.0
C13285,Leon,leon.13285@gmail.com,Ireland,23/03/2024,Pro Athlete,1051.0
C13286,Olivia,olivia13286@gmail.com,Netherlands,07-29-2023,Consumer,850.0
C13287,James,james_13287@aurora-test.com,uk,12 Jul 2023,Business,4513.0
C13288,Lucas,lucas.13288@yahoo.co.uk,Spain,2024-12-28,Business,4771.0
C13289,Noah,noah.13289@aurora-test.com,Germany,07/05/2023,Consumer,2068.0
C13290,Sofia,sofia_13290@yahoo.co.uk,uk,05-19-2023,Business,889.0
C13291,Olivia,,Ireland,10 Nov 2024,Business,3211.0
C13292,Liam,liam13292@aurora-test.com,Ireland,2024-02-07,Consumer,1362.0
C13293,Sofia,sofia_13293@outlook.com,Poland,01/02/2023,Consumer,604.0
C13294,Leon,leon13294@outlook.com,germany,11-07-2023,Consumer,1294.0
C13295,Ava,ava_13295@outlook.com,France,18 Feb 2024,Business,1269.0
C13296,Lucas,lucas13296@aurora-test.com,Netherlands,2023-07-05,Consumer,268.0
C13297,Lucas,,U.K.,05/02/2024,Consumer,3503.0
C13298,Emma,emma13298@aurora-test.com,United Kingdom,04-19-2024,Pro Athlete,1760.0
C13299,Emma,emma.13299@outlook.com,France,03 Jul 2023,Business,2751.0
C13300,Ava,ava13300@outlook.com,spain,2024-08-16,Business,2752.0
C13301,James,james.13301@outlook.com,France,27/11/2023,nan,3852.0
C13302,Leon,leon13302@yahoo.co.uk,U.K.,12-05-2024,Consumer,3811.0
C13303,Mia,mia13303@yahoo.co.uk,Spain,06 Mar 2023,Consumer,2817.0
C13304,Noah,noah_13304@aurora-test.com,Poland,2023-08-26,Business,4190.0
C13305,Ava,ava13305@aurora-test.com,Germany,11/06/2024,Consumer,2846.0
C13306,Noah,noah_13306@gmail.com,germany,10-16-2024,Consumer,130.0
C13307,Leon,leon_13307@gmail.com,Germany,12 Jun 2023,Business,4291.0
C13308,Hannah,hannah.13308@yahoo.co.uk,Germany,2024-12-17,Consumer,3847.0
C13309,Olivia,olivia_13309@gmail.com,spain,22/05/2023,consumer,2123.0
C13310,Ava,ava_13310@aurora-test.com,germany,11-01-2023,consumer,1932.0
C13311,James,james.13311@gmail.com,spain,19 Aug 2023,Business,4475.0
C13312,Sofia,sofia.13312@outlook.com,United Kingdom,2023-11-07,Consumer,2128.0
C13313,Emma,emma13313@gmail.com,spain,21/10/2024,Consumer,1861.0
C13314,Noah,noah13314@aurora-test.com,uk,06-19-2024,Pro Athlete,3662.0
C13315,Sofia,sofia_13315@yahoo.co.uk,germany,05 Aug 2024,Pro Athlete,1642.0
C13316,,noah13316@outlook.com,Ireland,2023-07-05,Consumer,2019.0
C13317,Ava,ava_13317@outlook.com,germany,23/11/2024,Consumer,3897.0
C13318,Hannah,hannah13318@aurora-test.com,Italy,11-15-2023,consumer,1116.0
C13319,Marco,marco13319@yahoo.co.uk,germany,21 Apr 2024,Consumer,57.0
C13320,James,james.13320@gmail.com,Ireland,2024-05-25,Consumer,1682.0
C13321,Ava,ava.13321@aurora-test.com,Poland,29/04/2024,Consumer,860.0
C13322,Marco,marco13322@yahoo.co.uk,Ireland,03-15-2024,Consumer,1808.0
C13323,Lucas,lucas.13323@gmail.com,germany,17 Dec 2023,Consumer,358.0
C13324,Liam,liam13324@gmail.com,Germany,2024-04-18,Consumer,2946.0
C13325,Mia,mia.13325@aurora-test.com,spain,23/10/2024,Business,2560.0
C13326,Liam,liam.13326@gmail.com,Netherlands,10-12-2023,Consumer,1361.0
C13327,,james.13327@yahoo.co.uk,Spain,09 Jan 2024,Consumer,3140.0
C13328,Mia,mia_13328@yahoo.co.uk,Italy,2023-05-12,Consumer,722.0
C13329,Lucas,lucas.13329@outlook.com,Ireland,17/09/2023,Pro Athlete,51.0
C13330,Hannah,hannah_13330@gmail.com,Netherlands,07-18-2024,Consumer,2384.0
C13331,Noah,noah_13331@outlook.com,germany,13 Apr 2024,Consumer,807.0
C13332,Marco,marco13332@outlook.com,U.K.,2023-06-04,Business,4279.0
C13333,Ava,ava_13333@gmail.com,France,04/02/2024,Business,1512.0
C13334,Hannah,hannah_13334@yahoo.co.uk,Spain,08-16-2024,Business,2143.0
C13335,Olivia,olivia.13335@outlook.com,Ireland,01 Apr 2023,Consumer,1471.0
C13336,Olivia,olivia13336@aurora-test.com,Germany,2023-02-15,Consumer,2168.0
C13337,Hannah,hannah.13337@gmail.com,uk,15/10/2023,Consumer,485.0
C13338,Marco,marco13338@outlook.com,Germany,04-24-2024,consumer,4669.0
C13339,Piotr,piotr_13339@yahoo.co.uk,spain,18 Aug 2023,Consumer,864.0
C13340,Noah,noah13340@yahoo.co.uk,U.K.,2024-08-23,Consumer,1977.0
C13341,,james.13341@aurora-test.com,germany,11/09/2024,Consumer,4235.0
C13342,Piotr,,Germany,01-25-2024,Pro Athlete,2132.0
C13343,Mia,mia.13343@yahoo.co.uk,Poland,04 Oct 2023,Consumer,3502.0
C13344,Emma,emma.13344@gmail.com,Spain,2023-01-31,Consumer,341.0
C13345,Hannah,hannah.13345@yahoo.co.uk,Italy,23/08/2024,Pro Athlete,1480.0
C13346,Elena,elena13346@yahoo.co.uk,Spain,10-16-2024,Business,3799.0
C13347,Emma,emma_13347@yahoo.co.uk,United Kingdom,20 Nov 2023,consumer,1317.0
C13348,Hannah,hannah13348@aurora-test.com,Germany,2024-01-13,Business,2069.0
C13349,Marco,marco_13349@aurora-test.com,Ireland,04/07/2024,Consumer,400.0
C13350,Lucas,lucas_13350@gmail.com,Spain,05-23-2024,Business,2522.0
C13351,Mia,mia_13351@yahoo.co.uk,Italy,09 Apr 2023,Consumer,1744.0
C13352,Emma,emma.13352@outlook.com,Netherlands,2024-05-06,nan,4301.0
C13353,Piotr,piotr.13353@yahoo.co.uk,Spain,06/11/2024,Consumer,1990.0
C13354,Piotr,piotr.13354@outlook.com,Spain,07-02-2024,Business,4135.0
C13355,Piotr,piotr.13355@yahoo.co.uk,U.K.,18 Dec 2023,consumer,4520.0
C13356,Hannah,hannah.13356@outlook.com,U.K.,2024-01-18,Consumer,4195.0
C13357,James,james_13357@aurora-test.com,uk,09/07/2023,Consumer,3715.0
C13358,Ava,ava.13358@gmail.com,Germany,04-28-2024,Business,2919.0
C13359,Sofia,sofia13359@outlook.com,spain,26 Jun 2023,Consumer,2395.0
C13360,Piotr,,Poland,2023-09-07,nan,406.0
C13361,Lucas,,France,13/07/2023,Consumer,674.0
C13362,Lucas  ,lucas13362@aurora-test.com,spain,09-03-2023,Business,1901.0
C13363,Liam,liam13363@gmail.com,Ireland,26 Sep 2023,Business,3280.0
C13364,Marco,marco_13364@outlook.com,Italy,2023-03-02,Consumer,24.0
C13365,Noah,noah.13365@yahoo.co.uk,Germany,08/06/2024,Business,4680.0
C13366,Olivia,olivia13366@outlook.com,Germany,11-19-2023,Business,4963.0
C13367,,piotr.13367@aurora-test.com,spain,25 Nov 2024,Business,390.0
C13368,Liam,liam.13368@aurora-test.com,Germany,2023-05-13,consumer,481.0
C13369,James,james13369@aurora-test.com,U.K.,04/05/2024,Business,4243.0
C13370,Olivia,olivia13370@gmail.com,spain,05-11-2023,Consumer,999.0
C13371,Sofia,sofia13371@aurora-test.com,spain,04 Feb 2024,Consumer,900.0
C13372,Olivia,olivia13372@gmail.com,Germany,2023-12-25,Consumer,936.0
C13373,Marco,marco.13373@gmail.com,United Kingdom,24/11/2023,Business,3506.0
C13374,Lucas,lucas.13374@outlook.com,Netherlands,04-23-2024,Pro Athlete,663.0
C13375,Noah,noah13375@aurora-test.com,germany,28 Aug 2024,Consumer,919.0
C13376,James,james.13376@aurora-test.com,spain,2023-08-20,consumer,1988.0
C13377,Sofia,,U.K.,13/09/2024,Consumer,3000.0
C13378,Liam,liam13378@gmail.com,Germany,05-16-2023,consumer,4950.0
C13379,Piotr,piotr13379@outlook.com,spain,03 Aug 2023,Business,1188.0
C13380,Noah,noah13380@gmail.com,uk,2023-08-16,Business,1274.0
C13381,Sofia,sofia13381@yahoo.co.uk,Germany,27/11/2024,Business,2708.0
C13382,James,,Italy,03-28-2023,Business,2088.0
C13383,Olivia,olivia13383@aurora-test.com,Netherlands,16 Oct 2023,Consumer,3000.0
C13384,Liam,liam_13384@yahoo.co.uk,germany,2023-11-07,consumer,1232.0
C13385,James,james13385@yahoo.co.uk,uk,07/08/2024,Consumer,3092.0
C13386,Hannah,hannah.13386@aurora-test.com,United Kingdom,12-22-2023,Pro Athlete,4627.0
C13387,Piotr,piotr_13387@yahoo.co.uk,Spain,07 Dec 2024,Business,3413.0
C13388,Piotr,piotr.13388@gmail.com,Italy,2024-06-25,Consumer,3675.0
C13389,Emma,emma13389@yahoo.co.uk,spain,29/05/2024,Consumer,345.0
C13390,,marco_13390@outlook.com,germany,07-04-2024,Consumer,4511.0
C13391,,lucas_13391@gmail.com,United Kingdom,29 Apr 2023,nan,3516.0
C13392,James,james_13392@aurora-test.com,U.K.,2023-11-25,Consumer,3135.0
C13393,Olivia,olivia13393@outlook.com,United Kingdom,04/03/2024,consumer,772.0
C13394,Lucas,lucas_13394@aurora-test.com,France,06-02-2023,Consumer,2768.0
C13395,Ava,ava.13395@yahoo.co.uk,Germany,28 Mar 2023,Business,3385.0
C13396,James,james13396@gmail.com,United Kingdom,2023-04-10,Business,3117.0
C13397,Piotr,piotr_13397@yahoo.co.uk,spain,30/07/2024,Consumer,620.0
C13398,Hannah,hannah.13398@aurora-test.com,germany,04-25-2024,Business,205.0
C13399,Lucas,lucas.13399@aurora-test.com,Poland,25 Jul 2023,Consumer,2397.0
C13400,Piotr,piotr_13400@outlook.com,France,2024-06-22,Business,3586.0
C13401,Piotr,piotr.13401@aurora-test.com,uk,23/05/2024,Consumer,1933.0
C13402,Piotr,piotr_13402@aurora-test.com,Italy,08-19-2024,consumer,3437.0
C13403,Emma,emma.13403@gmail.com,Italy,27 Oct 2024,Consumer,4836.0
C13404,Elena,elena13404@aurora-test.com,Poland,2024-10-06,Business,4447.0
C13405,Lucas,lucas_13405@aurora-test.com,Italy,13/05/2023,Consumer,3154.0
C13406,Hannah,hannah13406@aurora-test.com,germany,07-16-2024,consumer,3641.0
C13407,Elena,elena_13407@yahoo.co.uk,Italy,15 Oct 2023,Consumer,441.0
C13408,Liam,liam_13408@aurora-test.com,Netherlands,2023-10-22,Consumer,426.0
C13409,Sofia,sofia13409@gmail.com,Spain,18/04/2024,Business,3504.0
C13410,,olivia.13410@yahoo.co.uk,Netherlands,03-16-2024,Consumer,4005.0
C13411,Emma,emma13411@gmail.com,Poland,03 Nov 2023,Consumer,970.0
C13412,Ava,ava_13412@aurora-test.com,Netherlands,2024-12-31,Business,2962.0
C13413,Marco,marco_13413@outlook.com,Spain,08/05/2023,Consumer,1430.0
C13414,Elena,elena.13414@aurora-test.com,France,03-12-2023,Pro Athlete,542.0
C13415,Ava,ava13415@outlook.com,Ireland,22 Jan 2023,Consumer,1892.0
C13416,Noah,noah_13416@outlook.com,Ireland,2024-08-18,Pro Athlete,2238.0
C13417,Lucas,lucas13417@gmail.com,Germany,25/10/2023,Pro Athlete,3881.0
C13418,Elena,elena13418@yahoo.co.uk,United Kingdom,11-16-2023,Consumer,4322.0
C13419,Piotr,piotr13419@outlook.com,Netherlands,19 Apr 2024,Consumer,4720.0
C13420,Emma,emma13420@gmail.com,U.K.,2023-11-15,Business,522.0
C13421,Liam,liam13421@gmail.com,Poland,24/02/2024,Business,4621.0
C13422,Leon,leon_13422@aurora-test.com,United Kingdom,02-12-2023,Consumer,2588.0
C13423,Noah,noah_13423@aurora-test.com,Ireland,25 Apr 2023,Consumer,853.0
C13424,Liam,liam13424@yahoo.co.uk,Italy,2024-11-12,Consumer,3236.0
C13425,James,james_13425@gmail.com,Germany,26/11/2023,Business,302.0
C13426,Ava,ava.13426@aurora-test.com,United Kingdom,05-03-2023,Business,2308.0
C13427,Ava,ava.13427@aurora-test.com,Ireland,28 Sep 2023,Consumer,4142.0
C13428,Lucas,lucas.13428@aurora-test.com,uk,2023-09-02,consumer,4856.0
C13429,Liam,liam_13429@gmail.com,uk,20/07/2023,Business,1441.0
C13430,Hannah,hannah.13430@aurora-test.com,Netherlands,08-03-2023,Pro Athlete,872.0
C13431,Leon,leon_13431@gmail.com,Italy,17 Jun 2024,Consumer,2914.0
C13432,Sofia,sofia_13432@yahoo.co.uk,uk,2023-03-20,Consumer,786.0
C13433,Liam,liam.13433@aurora-test.com,germany,15/08/2023,Consumer,4893.0
C13434,Lucas,lucas_13434@aurora-test.com,spain,12-09-2023,Business,1638.0
C13435,Leon,leon13435@outlook.com,spain,30 Jan 2024,Consumer,932.0
C13436,Ava,ava.13436@yahoo.co.uk,germany,2024-10-05,Consumer,1190.0
C13437,Emma,emma13437@outlook.com,germany,05/11/2024,Business,1874.0
C13438,Lucas,lucas13438@yahoo.co.uk,United Kingdom,08-06-2023,consumer,3708.0
C13439,Noah,noah_13439@aurora-test.com,United Kingdom,30 Jan 2024,Consumer,4337.0
C13440,Ava,ava13440@aurora-test.com,Poland,2023-01-17,Consumer,3681.0
C13441,,noah_13441@yahoo.co.uk,U.K.,27/03/2024,Consumer,3249.0
C13442,Noah,,Poland,04-22-2023,Consumer,1350.0
C13443,Hannah,hannah_13443@outlook.com,United Kingdom,23 Feb 2023,Consumer,4687.0
C13444,Sofia,sofia.13444@outlook.com,Poland,2024-05-06,Consumer,4998.0
C13445,Sofia,sofia_13445@aurora-test.com,France,11/05/2023,Consumer,3158.0
C13446,Leon,leon.13446@aurora-test.com,Netherlands,12-15-2023,Pro Athlete,3915.0
C13447,Ava,ava_13447@yahoo.co.uk,Ireland,15 Mar 2023,Pro Athlete,1517.0
C13448,Olivia,olivia.13448@yahoo.co.uk,germany,2024-06-29,Consumer,2236.0
C13449,Marco,marco_13449@aurora-test.com,Italy,13/07/2024,Business,4025.0
C13450,James,james.13450@yahoo.co.uk,germany,02-25-2024,Consumer,2120.0
C13451,Mia,mia13451@yahoo.co.uk,Netherlands,03 Sep 2024,Business,3796.0
C13452,Emma,emma13452@aurora-test.com,Poland,2023-11-16,Pro Athlete,4299.0
C13453,,liam.13453@outlook.com,Netherlands,17/05/2023,Business,4668.0
C13454,James,james13454@gmail.com,Italy,04-21-2023,Business,1458.0
C13455,,elena.13455@aurora-test.com,germany,10 Jun 2023,Consumer,2380.0
C13456,Sofia,sofia_13456@outlook.com,uk,2023-05-27,Consumer,1929.0
C13457,Noah,noah.13457@gmail.com,Spain,25/08/2023,Consumer,2514.0
C13458,Hannah,hannah_13458@aurora-test.com,uk,06-06-2023,Consumer,3713.0
C13459,James,james.13459@outlook.com,Spain,08 Mar 2024,Business,1619.0
C13460,Lucas,lucas.13460@gmail.com,Ireland,2023-04-19,Consumer,1164.0
C13461,Sofia,sofia_13461@gmail.com,uk,30/03/2024,Consumer,1343.0
C13462,Lucas,lucas.13462@aurora-test.com,Ireland,09-02-2023,consumer,3830.0
C13463,Olivia,olivia.13463@outlook.com,spain,17 May 2024,Business,4982.0
C13464,Piotr,piotr13464@aurora-test.com,United Kingdom,2024-01-10,consumer,515.0
C13465,,emma.13465@aurora-test.com,Italy,23/10/2024,consumer,4886.0
C13466,Leon,leon_13466@aurora-test.com,United Kingdom,11-18-2023,Business,160.0
C13467,Hannah,hannah13467@gmail.com,spain,04 Aug 2023,Consumer,2648.0
C13468,Noah,noah.13468@gmail.com,Spain,2024-03-06,Business,668.0
C13469,Olivia,olivia.13469@yahoo.co.uk,Italy,26/04/2024,Consumer,4775.0
C13470,Noah,noah13470@gmail.com,germany,11-18-2023,Consumer,3809.0
C13471,,marco.13471@outlook.com,uk,14 Feb 2024,nan,1780.0
C13472,Elena,elena.13472@yahoo.co.uk,germany,2023-12-11,Consumer,3432.0
C13473,Piotr,piotr_13473@aurora-test.com,Netherlands,12/08/2023,Consumer,4249.0
C13474,Emma,emma13474@yahoo.co.uk,Poland,08-18-2023,Consumer,1087.0
C13475,Mia,mia13475@yahoo.co.uk,U.K.,25 Oct 2024,nan,3174.0
C13476,Liam,liam_13476@gmail.com,germany,2024-05-08,Pro Athlete,1498.0
C13477,Leon,leon.13477@gmail.com,Ireland,11/03/2023,Consumer,3585.0
C13478,Ava,ava_13478@gmail.com,Germany,12-04-2024,consumer,2837.0
C13479,Leon,leon13479@aurora-test.com,U.K.,04 Jun 2024,Consumer,3591.0
C13480,Leon,leon13480@yahoo.co.uk,Netherlands,2023-02-06,Business,3183.0
C13481,,piotr13481@aurora-test.com,France,16/06/2024,Consumer,3179.0
C13482,,sofia.13482@aurora-test.com,Spain,03-07-2024,Consumer,423.0
C13483,Noah,noah13483@outlook.com,France,31 Oct 2024,consumer,4261.0
C13484,Lucas,lucas.13484@outlook.com,spain,2023-12-24,Pro Athlete,857.0
C13485,Liam,liam13485@gmail.com,Germany,15/01/2024,Consumer,1960.0
C13486,Olivia,olivia.13486@yahoo.co.uk,Italy,08-19-2023,Consumer,2555.0
C13487,Lucas,lucas_13487@gmail.com,germany,24 Aug 2023,Pro Athlete,4245.0
C13488,Marco,marco.13488@outlook.com,Spain,2024-03-27,Consumer,3146.0
C13489,Lucas,lucas_13489@aurora-test.com,U.K.,28/08/2024,Consumer,917.0
C13490,Hannah,hannah.13490@yahoo.co.uk,United Kingdom,10-13-2024,consumer,1431.0
C13491,Liam,liam.13491@aurora-test.com,Spain,17 Jul 2024,Consumer,999.0
C13492,Sofia,sofia.13492@outlook.com,uk,2024-03-21,Consumer,2954.0
C13493,Mia,mia.13493@gmail.com,Ireland,01/01/2024,Consumer,3586.0
C13494,Noah,noah13494@gmail.com,Poland,09-06-2023,Consumer,3545.0
C13495,James,james_13495@gmail.com,Germany,15 Jul 2024,consumer,3750.0
C13496,Olivia,olivia_13496@aurora-test.com,Germany,2023-08-21,Business,3509.0
C13497,Elena,elena13497@aurora-test.com,Spain,15/07/2023,Consumer,4511.0
C13498,Mia,mia_13498@outlook.com,U.K.,09-26-2024,Business,4532.0
C13499,Emma,emma13499@outlook.com,Ireland,06 Mar 2024,Consumer,1373.0
C13500,Emma,emma_13500@yahoo.co.uk,uk,2023-09-16,Consumer,1522.0
C13501,James,,France,24/09/2024,consumer,280.0
C13502,Piotr,piotr_13502@yahoo.co.uk,U.K.,12-04-2024,Consumer,1336.0
C13503,Olivia,olivia13503@gmail.com,Netherlands,21 Aug 2023,Business,2537.0
C13504,Hannah,hannah_13504@yahoo.co.uk,uk,2024-01-17,Consumer,3293.0
C13505,Emma,emma_13505@gmail.com,France,20/12/2023,Business,4376.0
C13506,Noah,noah13506@aurora-test.com,Ireland,05-27-2024,Pro Athlete,2969.0
C13507,Emma,emma.13507@gmail.com,France,26 Nov 2024,Consumer,4857.0
C13508,Marco,marco.13508@aurora-test.com,U.K.,2024-02-05,Pro Athlete,2765.0
C13509,James,james.13509@outlook.com,uk,06/08/2024,Consumer,4289.0
C13510,Noah,noah.13510@yahoo.co.uk,spain,03-11-2024,Consumer,4040.0
C13511,Emma,emma13511@aurora-test.com,uk,10 Oct 2024,Consumer,2449.0
C13512,Emma,emma13512@yahoo.co.uk,germany,2023-10-23,Business,4362.0
C13513,Liam,,spain,09/10/2023,Business,4316.0
C13514,Elena,elena.13514@yahoo.co.uk,germany,11-05-2023,nan,1562.0
C13515,Ava,ava_13515@gmail.com,Netherlands,29 Dec 2024,Business,1069.0
C13516,Ava,ava13516@aurora-test.com,Italy,2024-03-22,Consumer,607.0
C13517,Ava,ava13517@yahoo.co.uk,uk,22/04/2023,Pro Athlete,4605.0
C13518,Piotr,piotr13518@outlook.com,Netherlands,01-30-2023,nan,2211.0
C13519,Noah,noah.13519@aurora-test.com,Ireland,15 Jan 2024,Business,2834.0
C13520,Noah,noah.13520@gmail.com,U.K.,2024-08-11,consumer,1366.0
C13521,Noah,,germany,17/12/2023,Business,1946.0
C13522,Noah,noah.13522@aurora-test.com,germany,02-14-2024,Consumer,2012.0
C13523,Olivia,olivia.13523@outlook.com,France,06 Aug 2024,Pro Athlete,2908.0
C13524,Mia,mia_13524@yahoo.co.uk,France,2024-01-13,nan,875.0
C13525,,james_13525@outlook.com,Ireland,26/10/2024,Business,3920.0
C13526,Emma,emma_13526@gmail.com,spain,04-11-2024,Consumer,1953.0
C13527,Liam,liam.13527@yahoo.co.uk,Ireland,18 Jun 2024,Consumer,1200.0
C13528,Noah,noah.13528@yahoo.co.uk,germany,2024-07-25,nan,73.0
C13529,Hannah,,Spain,03/04/2024,Pro Athlete,509.0
C13530,,mia_13530@gmail.com,uk,02-06-2023,Business,1345.0
C13531,Piotr,piotr13531@yahoo.co.uk,Germany,09 Nov 2023,Pro Athlete,3665.0
C13532,Noah,noah13532@yahoo.co.uk,spain,2023-04-14,consumer,4274.0
C13533,Elena,elena_13533@gmail.com,U.K.,09/01/2024,Pro Athlete,4762.0
C13534,James,james.13534@yahoo.co.uk,Poland,04-15-2023,Consumer,1489.0
C13535,Lucas,lucas13535@aurora-test.com,Germany,08 Jan 2024,Consumer,3184.0
C13536,Marco,marco.13536@yahoo.co.uk,uk,2023-09-09,consumer,1341.0
C13537,Lucas,lucas13537@outlook.com,Netherlands,15/01/2023,Consumer,712.0
C13538,Piotr,piotr.13538@gmail.com,uk,04-02-2023,Consumer,2714.0
C13539,Noah,noah_13539@aurora-test.com,Germany,03 Jan 2024,Business,3216.0
C13540,,james_13540@yahoo.co.uk,U.K.,2023-02-27,Consumer,3804.0
C13541,Hannah,hannah_13541@outlook.com,Italy,17/09/2024,Business,583.0
